Index, Day, Date, Temp 1, Junk, Temp 2
1, Thu, 02 Mar 2017 14:03:19 , 21.1124, -1358.0000, 20.3375, 
2, Thu, 02 Mar 2017 14:12:25 , 21.2062, -1425.0000, 20.4312, 
3, Thu, 02 Mar 2017 14:21:31 , 20.7125, -1363.0000, 20.1375, 
4, Thu, 02 Mar 2017 14:30:37 , 20.7875, -1323.0000, 20.2125, 
5, Thu, 02 Mar 2017 14:39:42 , 21.3375, -1327.0000, 20.5625, 
6, Thu, 02 Mar 2017 14:48:48 , 22.1000, -1371.0000, 21.3250, 
7, Thu, 02 Mar 2017 14:57:54 , 23.0562, -1117.0000, 22.2812, 
8, Thu, 02 Mar 2017 15:06:59 , 25.3312, -1460.0000, 24.7562, 
9, Thu, 02 Mar 2017 15:16:05 , 25.6937, -1376.0000, 24.9187, 
10, Thu, 02 Mar 2017 15:25:11 , 26.6812, -1390.0000, 25.5312, 
11, Thu, 02 Mar 2017 15:34:17 , 26.3687, -1383.0000, 25.5937, 
12, Thu, 02 Mar 2017 15:43:23 , 27.5250, -1486.0000, 26.5499, 
13, Thu, 02 Mar 2017 15:52:29 , 27.9062, -1706.0000, 27.1062, 
14, Thu, 02 Mar 2017 16:01:35 , 27.3875, -1106.0000, 26.5875, 
15, Thu, 02 Mar 2017 16:10:41 , 27.9249, -1538.0000, 27.3500, 
16, Thu, 02 Mar 2017 16:19:46 , 28.9625, -1500.0000, 27.9874, 
17, Thu, 02 Mar 2017 16:28:52 , 28.6000, -1380.0000, 27.6250, 
18, Thu, 02 Mar 2017 16:37:58 , 28.2374, -1254.0000, 26.6875, 
19, Thu, 02 Mar 2017 16:47:04 , 28.9249, -1332.0000, 27.1749, 
20, Thu, 02 Mar 2017 16:56:10 , 29.8437, -1359.0000, 28.0937, 
21, Thu, 02 Mar 2017 17:05:16 , 29.6875, -1356.0000, 27.7374, 
22, Thu, 02 Mar 2017 17:14:22 , 29.4500, -1331.0000, 27.5000, 
23, Thu, 02 Mar 2017 17:23:28 , 29.3624, -1352.0000, 27.2125, 
24, Thu, 02 Mar 2017 17:32:34 , 29.1500, -1241.0000, 27.2000, 
25, Thu, 02 Mar 2017 17:50:46 , 28.9249, -1541.0000, 27.1749, 
26, Thu, 02 Mar 2017 17:59:52 , 29.0937, -1366.0000, 27.1437, 
27, Thu, 02 Mar 2017 18:08:58 , 29.2000, -1211.0000, 27.2500, 
28, Thu, 02 Mar 2017 18:18:04 , 28.9187, -1339.0000, 26.9687, 
29, Thu, 02 Mar 2017 18:27:10 , 28.9500, -1132.0000, 27.0000, 
30, Thu, 02 Mar 2017 18:36:16 , 29.2875, -1294.0000, 27.3125, 
31, Thu, 02 Mar 2017 18:45:22 , 29.5875, -1254.0000, 27.8375, 
32, Thu, 02 Mar 2017 18:54:28 , 29.5375, -1265.0000, 27.3875, 
33, Thu, 02 Mar 2017 19:03:34 , 28.9687, -1100.0000, 27.0187, 
34, Thu, 02 Mar 2017 19:12:40 , 29.2625, -1364.0000, 27.5125, 
35, Thu, 02 Mar 2017 19:21:46 , 29.5562, -1128.0000, 27.6062, 
36, Thu, 02 Mar 2017 19:30:52 , 29.1250, -1178.0000, 27.5750, 
37, Thu, 02 Mar 2017 19:39:58 , 29.2625, -1327.0000, 27.5125, 
38, Thu, 02 Mar 2017 19:49:04 , 29.3062, -1179.0000, 27.5312, 
39, Thu, 02 Mar 2017 19:58:10 , 28.8375, -1195.0000, 27.4625, 
40, Thu, 02 Mar 2017 20:07:16 , 27.6187, -1395.0000, 26.2437, 
41, Thu, 02 Mar 2017 20:16:21 , 26.7312, -1626.0000, 25.5562, 
42, Thu, 02 Mar 2017 20:25:27 , 27.1937, -1540.0000, 25.8437, 
43, Thu, 02 Mar 2017 20:34:33 , 25.4625, -1479.0000, 24.0875, 
44, Thu, 02 Mar 2017 20:43:39 , 26.0687, -1357.0000, 24.5187, 
45, Thu, 02 Mar 2017 20:52:45 , 25.4437, -1412.0000, 24.0687, 
46, Thu, 02 Mar 2017 21:01:51 , 26.8875, -1332.0000, 25.3375, 
47, Thu, 02 Mar 2017 21:10:57 , 25.0562, -1313.0000, 23.7062, 
48, Thu, 02 Mar 2017 21:20:03 , 24.4625, -1266.0000, 23.3125, 
49, Thu, 02 Mar 2017 21:29:08 , 24.7937, -1373.0000, 23.6187, 
50, Thu, 02 Mar 2017 21:38:14 , 24.0750, -1341.0000, 22.9000, 
51, Thu, 02 Mar 2017 21:47:20 , 23.4750, -1355.0000, 22.7000, 
52, Thu, 02 Mar 2017 21:56:26 , 22.8937, -1332.0000, 22.2937, 
53, Thu, 02 Mar 2017 22:05:31 , 22.5187, -1015.0000, 21.7437, 
54, Thu, 02 Mar 2017 22:14:37 , 22.0937, -1435.0000, 21.3187, 
55, Thu, 02 Mar 2017 22:23:43 , 21.2187, -1389.0000, 20.6437, 
56, Thu, 02 Mar 2017 22:32:49 , 20.7750, -1408.0000, 20.1749, 
57, Thu, 02 Mar 2017 22:41:54 , 20.6625, -1436.0000, 20.0625, 
58, Thu, 02 Mar 2017 22:51:00 , 21.4125, -1427.0000, 20.8375, 
59, Thu, 02 Mar 2017 23:00:06 , 21.4125, -1342.0000, 20.8375, 
60, Thu, 02 Mar 2017 23:09:11 , 20.9437, -1432.0000, 20.3687, 
61, Thu, 02 Mar 2017 23:18:17 , 20.0562, -1485.0000, 19.6812, 
62, Thu, 02 Mar 2017 23:27:23 , 19.6000, -1403.0000, 19.2250, 
63, Thu, 02 Mar 2017 23:36:28 , 18.9750, -1416.0000, 18.6000, 
64, Thu, 02 Mar 2017 23:45:34 , 18.6000, -1512.0000, 18.2250, 
65, Thu, 02 Mar 2017 23:54:39 , 19.0812, -1449.0000, 18.6812, 
66, Fri, 03 Mar 2017 00:03:45 , 20.0437, -1377.0000, 19.4437, 
67, Fri, 03 Mar 2017 00:12:51 , 20.7000, -1422.0000, 20.1000, 
68, Fri, 03 Mar 2017 00:21:56 , 21.2312, -1368.0000, 20.4312, 
69, Fri, 03 Mar 2017 00:40:08 , 20.4874, -1493.0000, 20.0875, 
70, Fri, 03 Mar 2017 00:49:13 , 19.9249, -1338.0000, 19.5250, 
71, Fri, 03 Mar 2017 00:58:19 , 19.4249, -1434.0000, 19.0250, 
72, Fri, 03 Mar 2017 01:07:24 , 19.6875, -1447.0000, 19.0875, 
73, Fri, 03 Mar 2017 01:16:30 , 20.5125, -1394.0000, 19.9125, 
74, Fri, 03 Mar 2017 01:25:36 , 21.0437, -1340.0000, 20.4437, 
75, Fri, 03 Mar 2017 01:34:41 , 20.5499, -1372.0000, 20.1500, 
76, Fri, 03 Mar 2017 01:43:47 , 20.0499, -1402.0000, 19.6500, 
77, Fri, 03 Mar 2017 01:52:52 , 19.3937, -1435.0000, 18.9937, 
78, Fri, 03 Mar 2017 02:01:58 , 18.8312, -1343.0000, 18.4312, 
79, Fri, 03 Mar 2017 02:11:04 , 18.9375, -1431.0000, 18.3375, 
80, Fri, 03 Mar 2017 02:20:09 , 19.6687, -1548.0000, 19.0687, 
81, Fri, 03 Mar 2017 02:29:15 , 20.4187, -1403.0000, 19.8187, 
82, Fri, 03 Mar 2017 02:38:21 , 20.9500, -1249.0000, 20.1500, 
83, Fri, 03 Mar 2017 02:47:26 , 20.4874, -1235.0000, 20.0875, 
84, Fri, 03 Mar 2017 02:56:32 , 20.0812, -1358.0000, 19.6812, 
85, Fri, 03 Mar 2017 03:05:38 , 19.7062, -1395.0000, 19.3062, 
86, Fri, 03 Mar 2017 03:14:43 , 20.2187, -1421.0000, 19.6187, 
87, Fri, 03 Mar 2017 03:32:54 , 21.0625, -1355.0000, 20.4625, 
88, Fri, 03 Mar 2017 03:42:00 , 20.6124, -1612.0000, 20.2125, 
89, Fri, 03 Mar 2017 03:51:06 , 20.2999, -1416.0000, 19.9000, 
90, Fri, 03 Mar 2017 04:00:11 , 19.9562, -1370.0000, 19.5562, 
91, Fri, 03 Mar 2017 04:09:17 , 19.8624, -1361.0000, 19.4625, 
92, Fri, 03 Mar 2017 04:18:22 , 20.5000, -1364.0000, 19.9000, 
93, Fri, 03 Mar 2017 04:27:28 , 21.4812, -1438.0000, 20.8812, 
94, Fri, 03 Mar 2017 04:36:34 , 21.5000, -1347.0000, 21.1000, 
95, Fri, 03 Mar 2017 04:45:39 , 20.9562, -1430.0000, 20.5562, 
96, Fri, 03 Mar 2017 05:03:51 , 20.2062, -1453.0000, 19.8062, 
97, Fri, 03 Mar 2017 05:12:56 , 19.9874, -1413.0000, 19.5875, 
98, Fri, 03 Mar 2017 05:22:02 , 20.6250, -1381.0000, 20.2250, 
99, Fri, 03 Mar 2017 05:31:08 , 21.2937, -1373.0000, 20.6937, 
100, Fri, 03 Mar 2017 05:40:13 , 20.7062, -1197.0000, 20.3062, 
101, Fri, 03 Mar 2017 05:49:19 , 20.2999, -1402.0000, 19.9000, 
102, Fri, 03 Mar 2017 05:58:25 , 20.0187, -1390.0000, 19.6187, 
103, Fri, 03 Mar 2017 06:07:30 , 20.0000, -1445.0000, 19.4000, 
104, Fri, 03 Mar 2017 06:16:36 , 19.8624, -1337.0000, 19.4625, 
105, Fri, 03 Mar 2017 06:25:41 , 20.4687, -1449.0000, 20.0687, 
106, Fri, 03 Mar 2017 06:34:47 , 21.2937, -1443.0000, 20.6937, 
107, Fri, 03 Mar 2017 06:43:53 , 21.2500, -1356.0000, 20.8500, 
108, Fri, 03 Mar 2017 06:52:58 , 20.7374, -1564.0000, 20.3375, 
109, Fri, 03 Mar 2017 07:02:04 , 20.3312, -1415.0000, 19.9312, 
110, Fri, 03 Mar 2017 07:11:10 , 19.9874, -1363.0000, 19.5875, 
111, Fri, 03 Mar 2017 07:20:15 , 19.8312, -1430.0000, 19.4312, 
112, Fri, 03 Mar 2017 07:29:21 , 20.5625, -1363.0000, 20.1625, 
113, Fri, 03 Mar 2017 07:38:27 , 21.4500, -1382.0000, 20.8500, 
114, Fri, 03 Mar 2017 07:47:32 , 20.8624, -1400.0000, 20.4625, 
115, Fri, 03 Mar 2017 07:56:38 , 20.5499, -1383.0000, 20.1500, 
116, Fri, 03 Mar 2017 08:05:44 , 20.2374, -1382.0000, 19.8375, 
117, Fri, 03 Mar 2017 08:14:49 , 19.6312, -1337.0000, 19.4312, 
118, Fri, 03 Mar 2017 08:23:55 , 20.2187, -1337.0000, 19.6187, 
119, Fri, 03 Mar 2017 08:33:01 , 20.8125, -1656.0000, 20.4125, 
120, Fri, 03 Mar 2017 08:42:06 , 21.2187, -1416.0000, 20.6187, 
121, Fri, 03 Mar 2017 08:51:12 , 21.2500, -1347.0000, 20.6500, 
122, Fri, 03 Mar 2017 09:00:18 , 21.1562, -1324.0000, 20.7562, 
123, Fri, 03 Mar 2017 09:09:23 , 20.4874, -1362.0000, 20.0875, 
124, Fri, 03 Mar 2017 09:18:29 , 19.6625, -1274.0000, 19.4625, 
125, Fri, 03 Mar 2017 09:27:35 , 19.7999, -1387.0000, 19.4000, 
126, Fri, 03 Mar 2017 09:36:40 , 20.5125, -1430.0000, 19.9125, 
127, Fri, 03 Mar 2017 09:45:46 , 20.7812, -1129.0000, 20.3812, 
128, Fri, 03 Mar 2017 09:54:51 , 20.9375, -1542.0000, 20.5375, 
129, Fri, 03 Mar 2017 10:03:57 , 20.4249, -1305.0000, 20.0250, 
130, Fri, 03 Mar 2017 10:13:03 , 19.9562, -1441.0000, 19.5562, 
131, Fri, 03 Mar 2017 10:22:08 , 20.4062, -1422.0000, 20.0062, 
132, Fri, 03 Mar 2017 10:31:14 , 21.2625, -1525.0000, 20.6625, 
133, Fri, 03 Mar 2017 10:40:20 , 21.1875, -1373.0000, 20.7875, 
134, Fri, 03 Mar 2017 10:49:25 , 20.5187, -1205.0000, 20.1187, 
135, Fri, 03 Mar 2017 10:58:31 , 19.6000, -1377.0000, 19.4000, 
136, Fri, 03 Mar 2017 11:07:37 , 19.5499, -1394.0000, 19.1500, 
137, Fri, 03 Mar 2017 11:16:42 , 20.1250, -1433.0000, 19.7250, 
138, Fri, 03 Mar 2017 11:25:48 , 20.9187, -1791.0000, 20.3187, 
139, Fri, 03 Mar 2017 11:43:59 , 20.2687, -1298.0000, 19.8687, 
140, Fri, 03 Mar 2017 11:53:05 , 19.9249, -1392.0000, 19.5250, 
141, Fri, 03 Mar 2017 12:02:10 , 20.6375, -1520.0000, 20.0375, 
142, Fri, 03 Mar 2017 12:11:16 , 21.2000, -1453.0000, 20.6000, 
143, Fri, 03 Mar 2017 12:20:22 , 21.0312, -1464.0000, 20.6312, 
144, Fri, 03 Mar 2017 12:29:27 , 20.1625, -1338.0000, 19.9625, 
145, Fri, 03 Mar 2017 12:38:33 , 19.8500, -1307.0000, 19.4750, 
146, Fri, 03 Mar 2017 12:47:39 , 20.1124, -1340.0000, 19.5375, 
147, Fri, 03 Mar 2017 12:56:44 , 19.9000, -1339.0000, 19.3250, 
148, Fri, 03 Mar 2017 13:05:50 , 20.7062, -1202.0000, 20.1312, 
149, Fri, 03 Mar 2017 13:14:56 , 21.6875, -1348.0000, 21.0875, 
150, Fri, 03 Mar 2017 13:24:01 , 21.8937, -1378.0000, 21.1187, 
151, Fri, 03 Mar 2017 13:33:07 , 21.3812, -1332.0000, 20.8062, 
152, Fri, 03 Mar 2017 13:42:13 , 20.3375, -1280.0000, 19.9625, 
153, Fri, 03 Mar 2017 13:51:18 , 20.6000, -1395.0000, 20.0250, 
154, Fri, 03 Mar 2017 14:00:24 , 21.1749, -1433.0000, 20.4000, 
155, Fri, 03 Mar 2017 14:09:30 , 21.6749, -1410.0000, 21.1000, 
156, Fri, 03 Mar 2017 14:18:35 , 21.5812, -1377.0000, 21.0062, 
157, Fri, 03 Mar 2017 14:27:41 , 22.5750, -1405.0000, 21.7750, 
158, Fri, 03 Mar 2017 14:36:47 , 22.2875, -1336.0000, 21.5125, 
159, Fri, 03 Mar 2017 14:45:53 , 24.3437, -1400.0000, 23.3687, 
160, Fri, 03 Mar 2017 14:54:58 , 25.7250, -1484.0000, 24.3750, 
161, Fri, 03 Mar 2017 15:04:04 , 26.4312, -1437.0000, 25.0562, 
162, Fri, 03 Mar 2017 15:13:10 , 25.5437, -1371.0000, 24.1687, 
163, Fri, 03 Mar 2017 15:22:16 , 26.8250, -1486.0000, 25.4500, 
164, Fri, 03 Mar 2017 15:31:22 , 25.4125, -1414.0000, 24.2374, 
165, Fri, 03 Mar 2017 15:40:27 , 23.7625, -1305.0000, 22.7875, 
166, Fri, 03 Mar 2017 15:49:33 , 28.0437, -1599.0000, 26.4687, 
167, Fri, 03 Mar 2017 15:58:39 , 28.6124, -1810.0000, 27.0375, 
168, Fri, 03 Mar 2017 16:07:45 , 28.1687, -1208.0000, 26.7937, 
